id,x,y,z,vx,vy,vz,mass
0,-0.6842372081153878,-0.27108953997274,-0.33328957951420557,-0.26272201075210083,0.06259194061425659,-0.1337033239928924,0.0078125
1,0.34204692278114707,-0.560221624184275,2.0220540375113454,-0.27508877041604524,0.1470971934625664,-0.19294462148591765,0.0078125
2,2.205018922579087,-1.8072214929555719,0.36653839091526236,-0.024045625082768755,0.04009084329861871,-0.14338588106025163,0.0078125
3,-0.41706070362290704,-0.07994739503519431,0.22170602165512543,-0.40687404296873264,-0.04102406859130386,0.1263986127063119,0.0078125
4,0.1840954446399313,-1.4904937874386608,2.7338961516045415,-0.013269687318512429,-0.06108360864247809,0.10879431393549667,0.0078125
5,0.5173409164750241,-0.5018125108363434,-0.6899229043181352,-0.2862362954795464,-0.24861321509944623,-0.48008322675143555,0.0078125
6,-0.43659097842376976,-0.31987583243105905,0.2629411078499806,0.5759145822841405,-0.19636230090458642,-0.11974542378076605,0.0078125
7,0.989461343981943,0.00740289027064763,-1.675394577835987,0.23817636534428863,-0.42483224755879456,0.212681235194049,0.0078125
8,-0.39633878391405475,-0.17404573724652764,0.9363700590398566,0.37288911705541844,-0.06184417408556823,-0.27565951434394864,0.0078125
9,-0.595481610003018,-0.6205480927653447,0.5834625296963755,-0.27678591565952254,-0.007292983968015001,-0.297547449868176,0.0078125
10,0.26913467716876316,0.514369172633506,0.0748137905534632,-0.5928988728486825,0.4970062482559779,-0.5761500144545272,0.0078125
11,-0.6533503549260298,1.7684664801115357,-1.7815469562374977,0.13669327930313704,0.34311916623011446,-0.3105969010815116,0.0078125
12,2.076671426986907,-1.696858458818863,-1.0523655835099504,0.16777387496122764,-0.09095926253078876,-0.12632930853396618,0.0078125
13,-2.0578593245916004,2.650635622345245,2.729012677105283,0.4337800742930499,-0.03205071851193971,0.005023497740592186,0.0078125
14,-0.4862468472823027,-1.4214330044627113,-0.06510924832097971,0.41468025058360847,0.34107157503798136,0.39392886019137335,0.0078125
15,0.02710698122751927,1.4982264663660438,-0.6011417718491073,-0.1258211527832117,0.1958842869413647,-0.14781980235382985,0.0078125
16,0.38889898492242453,-1.1425833236237948,-2.039148114189669,-0.04698475848324486,0.12813388366271017,0.01072042912388798,0.0078125
17,0.43200306020694207,-0.8492123811573602,0.7277976525703346,0.26120396760782794,-0.2376497647206937,-0.1906446482799819,0.0078125
18,-0.9777138797994724,-0.9990701690395379,0.7218369544883805,0.05373715734414917,-0.23018190342149514,-0.19854642831194236,0.0078125
19,-0.5692311237316431,-0.8374423192230784,-1.2812085562903965,-0.029775436899189187,-0.1798654859791687,-0.06641855599494896,0.0078125
20,-0.6818715316566044,-0.3869236957770633,-1.3239786444184727,-0.3068016739615863,-0.18303538083871385,-0.2019439076332613,0.0078125
21,-0.45341448869866785,-1.1443422411532413,0.616670439670826,0.37835126152991394,0.20773890426096114,-0.4798238830256693,0.0078125
22,0.18446571908713175,-0.6920292366593267,-0.5027731070302753,-0.12414082091750653,-0.45104734348625136,0.1826026762058845,0.0078125
